Al,As,Ba,bc,Br,Ca,Cl,Cr,Cu,Fe,K,Mn,Ni,Pb,S,Se,Si,Ti,V,Zn
0.0544,-1,0.0095,-1,-1,0.0442,0.0044,0.001,0.0038,0.0888,-1,0.0018,0.0019,-1,-1,-1,0.102,0.0045,-1,0.0113
0.0641,6e-4,-1,-1,-1,0.0465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1115,0.0036,-1,-1
0.0752,4e-4,-1,-1,-1,0.0615,-1,-1,0.0041,0.0643,-1,4e-4,-1,-1,-1,-1,0.1438,0.003,-1,-1
0.0455,9e-4,0.0078,-1,-1,-1,0.0173,5e-4,0.0037,-1,-1,-1,-1,0.0059,-1,-1,0.0903,-1,-1,-1
-1,8e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7e-4,0.0634,-1,-1,-1
0.0708,0.001,-1,-1,7e-4,0.0274,-1,-1,-1,0.0658,-1,-1,-1,0.0061,-1,-1,0.1082,0.005,-1,0.0084
0.0902,0.002,-1,-1,-1,0.0413,0.0045,6e-4,0.004,0.0722,-1,-1,-1,0.0057,-1,-1,0.1384,0.0055,0.002,-1
0.0748,-1,0.0067,-1,-1,0.041,0.0041,-1,0.0045,0.0614,-1,0.001,0.0017,-1,0.7337,-1,0.129,0.0045,-1,-1
-1,5e-4,0.0089,-1,0.0018,0.0269,-1,-1,0.0047,-1,-1,-1,-1,0.0064,0.902,-1,0.0728,-1,-1,-1
0.0434,-1,-1,-1,5e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0729,-1,0.0658,-1,-1,-1
-1,0.0015,0.0145,-1,-1,-1,0.0303,-1,-1,-1,-1,-1,0.0026,-1,-1,-1,-1,-1,-1,-1
0.0721,-1,0.0102,-1,9e-4,0.0325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1059,-1,-1,-1
0.0555,-1,0.0104,-1,-1,0.0564,-1,-1,-1,0.0809,0.0386,-1,-1,0.0062,-1,-1,0.1398,0.004,-1,0.0087
0.127,-1,-1,0.66214801,0.0046,0.0725,0.0107,-1,-1,0.1191,0.0688,0.0019,0.003,0.0061,1.97,-1,0.1918,0.0066,0.0051,0.0121
-1,7e-4,0.0118,1.07973084,6e-4,0.0504,0.0202,-1,-1,0.0542,0.0374,-1,-1,-1,0.8368,-1,0.0772,-1,0.0034,0.0257
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0017,0.0058,-1,-1,-1,-1,-1,-1
-1,5e-4,-1,-1,-1,-1,0.0031,-1,-1,-1,-1,0.0026,-1,0.0058,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3e-4,-1,-1,-1,-1,-1,-1,-1,0.0024,-1,-1,-1,-1,-1,-1,-1
-1,0.0011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.055,-1,0.0104,-1,-1,0.0365,0.004,-1,-1,0.0748,-1,-1,-1,0.0086,-1,-1,0.1018,0.0054,-1,0.0304
0.0717,-1,0.0256,-1,5e-4,0.0399,-1,-1,0.0035,0.0793,-1,-1,-1,-1,0.7372,-1,0.1144,-1,0.0028,0.015
0.0487,4e-4,-1,-1,-1,0.0305,0.0027,5e-4,0.0091,0.0647,-1,-1,-1,-1,-1,-1,0.10780000000000001,-1,-1,-1
0.1577,0.0019,0.0114,0.76227659,0.0035,0.0686,0.0055,9e-4,0.0049,0.1311,0.0643,-1,-1,0.0082,2.5954,-1,0.2409,0.0082,-1,0.016
0.2062,-1,-1,1.04910268,-1,0.0963,0.0071,-1,-1,0.1704,0.1,0.0022,-1,0.0116,4.8571,-1,0.3068,0.0115,-1,0.0185
0.0991,0.0021,0.019,0.64769105,0.0039,0.0492,0.0101,-1,0.0101,0.0739,0.0967,-1,-1,0.0162,0.8019,-1,0.1587,0.0054,0.0022,0.021
0.0758,-1,0.0091,0.89066079,8e-4,0.0382,0.0042,-1,-1,0.0717,0.1143,-1,0.0071,-1,1.4519,-1,0.1214,0.0047,0.0121,-1
0.0765,-1,0.0073,0.59985868,-1,0.0398,-1,5e-4,0.0039,0.0767,0.044,-1,-1,-1,1.3379,-1,0.116,0.0039,-1,-1
0.0654,0.0015,-1,-1,-1,0.0389,-1,-1,0.0031,0.0923,-1,-1,-1,-1,-1,-1,0.1242,0.0044,-1,0.0118
0.0791,0.0012,0.0314,-1,-1,0.0556,-1,0.0011,0.0046,0.0937,0.0372,0.0033,-1,0.0073,-1,-1,0.1768,0.0062,-1,0.0156
0.065,-1,0.0096,0.79976496,-1,0.0422,-1,7e-4,0.0037,0.0757,-1,-1,0.0026,0.0095,0.8965,-1,0.1006,0.0043,0.0054,-1
0.1681,-1,-1,0.85183041,0.002,0.0677,0.0056,-1,-1,0.1239,0.0826,6e-4,-1,0.0102,3.612,-1,0.2109,0.0087,-1,0.0144
0.109,0.0014,0.0083,0.93335147,9e-4,0.0561,0.0205,0.0012,0.0053,0.1009,0.0897,-1,-1,-1,3.4886,-1,0.1371,0.0068,0.004,0.0108
-1,0.0011,0.011,-1,3e-4,-1,0.0049,-1,-1,-1,-1,-1,0.0024,-1,1.4146,-1,-1,-1,0.0057,-1
-1,-1,0.0073,0.58368668,-1,-1,-1,-1,0.0043,-1,-1,-1,0.0035,0.0063,0.7722,-1,-1,-1,0.0032,-1
0.0663,0.001,0.0241,0.74613922,-1,0.0651,0.0042,8e-4,0.0077,0.0635,0.07,-1,0.0017,0.0054,1.9996,-1,0.1102,0.0041,0.0025,0.014
0.0575,-1,0.016,-1,-1,0.0447,0.0074,0.001,-1,0.056,-1,0.0044,-1,0.0062,-1,-1,0.0828,0.0032,-1,0.0129
0.0671,-1,-1,-1,3e-4,0.0346,-1,0.001,0.0063,0.0849,-1,0.0021,0.0017,-1,0.8615,-1,0.107,0.0058,-1,0.0124
0.0667,-1,-1,1.30709707,0.001,0.0411,0.0043,0.001,0.0083,0.0956,0.043,-1,0.0049,0.0083,2.9184,-1,0.0801,0.0042,0.0113,0.0125
0.0443,5e-4,0.0177,0.83560406,-1,0.029,-1,5e-4,0.0053,0.0653,0.0393,0.0015,0.0047,0.009,1.9723,-1,-1,-1,0.0081,0.0103
0.0626,0.0012,0.0126,-1,-1,0.0338,-1,-1,-1,0.0692,0.0407,-1,0.0026,-1,-1,-1,0.102,0.0042,0.0047,-1
0.0724,-1,0.0089,0.6012818,6e-4,0.0656,0.0026,6e-4,-1,0.0951,0.0372,5e-4,-1,-1,-1,-1,0.1434,0.0053,-1,0.0135
0.0684,-1,-1,0.58980774,-1,0.0508,0.0092,-1,-1,0.0655,-1,0.0014,0.0017,-1,0.8536,-1,0.0878,0.0043,-1,0.0248
-1,-1,0.0096,-1,-1,0.0316,0.014,-1,0.0041,-1,-1,-1,-1,-1,-1,-1,-1,0.003,-1,0.0119
0.0479,-1,0.0169,-1,-1,0.0477,0.0028,-1,-1,0.055,-1,-1,0.0022,0.0108,0.8405,-1,0.0626,0.0029,0.0021,0.0113
0.0687,0.0019,0.0095,-1,0.0053,0.035,-1,-1,0.0049,0.0918,0.0484,0.0043,-1,0.0052,0.809,-1,0.0995,0.004,-1,0.0108
0.0841,0.0018,0.0168,-1,-1,0.0321,-1,-1,0.0068,0.0662,0.0431,-1,-1,0.0055,1.2479,-1,0.1115,0.0055,-1,-1
0.0764,-1,-1,-1,-1,0.0464,-1,-1,-1,0.078,0.048,0.0015,-1,0.0082,1.57,-1,0.1151,0.0035,-1,0.0119
0.0815,9e-4,-1,0.57343472,0.0036,0.0528,0.0035,-1,-1,0.1051,0.1032,-1,-1,0.0106,-1,0.0018,0.133,0.0063,-1,0.0156
0.0986,0.0015,-1,1.17987767,5e-4,0.0686,0.0063,-1,-1,0.0953,0.0655,3e-4,-1,-1,1.3017,-1,0.1472,0.0065,0.0025,0.0096
0.0594,-1,-1,0.71485344,-1,0.1081,-1,0.0015,0.0051,-1,0.0502,-1,-1,0.0063,0.9583,-1,0.2053,-1,-1,-1
0.0679,-1,-1,-1,-1,0.0694,-1,0.0015,-1,0.0585,0.034,-1,-1,-1,-1,-1,0.1287,0.0035,-1,-1
-1,-1,-1,-1,-1,0.0467,-1,6e-4,-1,-1,-1,-1,-1,-1,-1,-1,0.0797,-1,-1,-1
0.0437,-1,0.0084,-1,0.001,0.0278,-1,7e-4,-1,-1,-1,-1,-1,0.0059,-1,-1,0.0584,-1,-1,-1
0.0532,0.001,-1,-1,-1,-1,-1,-1,0.0047,0.0547,0.039,-1,-1,0.009,-1,-1,0.0953,0.0042,-1,-1
0.1228,-1,-1,0.71177117,-1,0.0444,0.0029,-1,0.0051,0.0953,0.0604,1e-4,-1,0.0059,3.2203,-1,0.1964,0.0061,-1,-1
0.0617,0.0019,-1,0.6647314,7e-4,-1,0.0032,6e-4,-1,-1,0.1221,1e-4,-1,0.0052,0.9696,-1,0.0595,0.0046,-1,0.0112
0.0826,0.0013,-1,0.62685631,-1,0.034,-1,-1,-1,-1,0.0425,4e-4,0.0032,0.009,2.665,-1,0.0665,0.0046,0.0031,0.0101
0.0898,-1,0.0151,-1,-1,0.0429,-1,6e-4,-1,0.063,0.039,-1,-1,-1,2.6337,-1,0.1079,0.0042,-1,-1
0.0519,-1,-1,0.89901539,0.001,0.0418,0.0026,6e-4,0.0047,0.1094,0.039,-1,-1,0.0098,-1,6e-4,0.0992,0.0043,-1,0.0129
0.0932,8e-4,-1,1.09186955,0.0017,0.0614,0.0032,-1,0.0062,0.1353,0.0443,0.0021,-1,-1,1.377,-1,0.159,0.0065,-1,0.016
0.1114,-1,0.0278,1.2749606,-1,0.0364,0.0035,7e-4,-1,0.0872,0.0352,-1,0.0028,-1,3.5137,-1,0.0785,0.0048,0.004,-1
0.0603,0.0018,0.0204,0.96156969,7e-4,0.0328,0.0037,0.001,-1,0.061,0.0369,-1,0.004,-1,3.7326,-1,-1,-1,0.0056,0.0112
-1,-1,-1,-1,-1,0.0284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0.0017,0.014,-1,-1,-1,-1,-1,-1,-1,0.0406,-1,-1,0.0059,-1,0.0015,-1,-1,-1,-1
0.0464,0.0013,-1,-1,-1,0.0293,-1,-1,-1,-1,-1,-1,0.0024,-1,-1,-1,-1,0.0049,0.0051,0.0102
-1,-1,-1,-1,-1,0.0321,-1,-1,0.0039,-1,-1,-1,0.0022,-1,-1,-1,-1,-1,-1,0.0159
-1,-1,-1,-1,-1,-1,-1,0.0011,0.0061,-1,-1,8e-4,-1,0.0061,-1,0.0011,-1,-1,-1,0.0089
0.083,0.001,-1,0.80003697,0.0027,0.0457,0.0039,9e-4,0.0055,0.0841,0.0367,0.0011,-1,0.0071,2.569,-1,0.1195,0.0052,-1,0.0101
0.0887,-1,0.0146,0.85876398,0.0013,0.0487,0.0042,6e-4,-1,0.0809,-1,-1,0.0016,0.0052,1.9251,-1,0.0958,0.0041,-1,0.0131
0.086,-1,-1,0.80938259,-1,0.0368,-1,8e-4,-1,0.062,-1,-1,-1,-1,1.0062,-1,0.1337,0.005,0.002,-1
0.0681,5e-4,0.0179,-1,0.0013,-1,-1,9e-4,-1,-1,0.0385,-1,-1,0.0075,1.5944,-1,-1,-1,-1,0.0092
0.0531,-1,-1,0.75060549,7e-4,-1,0.0025,6e-4,0.0034,0.0571,0.0331,-1,-1,0.0094,2.8602,-1,-1,-1,-1,-1
0.0569,7e-4,0.0187,1.11166863,-1,0.0691,0.0025,6e-4,-1,0.0928,-1,-1,0.0016,0.0057,2.1063,-1,0.0604,0.0039,0.0045,0.0095
0.0929,-1,0.0137,1.15380047,8e-4,0.0576,0.0027,-1,0.0049,0.1178,0.0506,-1,-1,-1,2.1262,-1,0.1187,0.0068,-1,0.0159
0.0937,0.0022,0.0225,0.91219718,0.0025,0.0449,-1,8e-4,0.007,0.1,0.0412,5e-4,-1,0.0095,-1,0.0011,0.1515,0.0062,-1,-1
0.0715,-1,-1,0.75808242,0.0046,0.0328,-1,-1,0.0053,0.0619,0.0413,-1,-1,0.0052,1.9508,-1,0.0934,0.0056,0.002,-1
0.0942,0.0018,0.0115,0.88893811,0.0015,0.0383,-1,-1,0.0055,0.0635,0.0458,-1,0.002,-1,3.5469,-1,0.0948,0.0038,0.0038,0.0109
0.061,-1,0.0108,-1,-1,0.039,-1,-1,-1,-1,0.0448,0.0023,-1,-1,1.4783,-1,0.0705,-1,-1,-1
0.0498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0633,-1,-1,-1
0.0712,8e-4,0.0077,-1,0.0012,0.0421,-1,7e-4,-1,0.0697,0.0399,7e-4,-1,-1,3.6563,0.0016,0.0731,0.0035,-1,0.0107
0.0755,0.0011,0.0125,1.49410503,0.003,0.0379,-1,8e-4,0.005,0.098,0.0378,6e-4,-1,-1,3.4356,-1,0.067,0.0048,-1,-1
0.0763,7e-4,0.0134,0.72556001,-1,0.0457,-1,8e-4,-1,-1,0.0466,-1,-1,-1,1.6766,-1,0.1042,0.0042,0.0021,-1
0.0839,0.0015,0.0103,0.61127986,-1,0.0617,-1,-1,-1,0.088,-1,0.0018,-1,0.0087,-1,-1,0.1318,0.0059,0.0025,0.0095
0.0787,6e-4,-1,0.8311721,0.0024,0.0384,-1,7e-4,0.0065,0.0753,0.0347,8e-4,0.0016,0.0051,2.3572,-1,0.0931,0.0043,0.0023,-1
0.0604,-1,0.0085,0.92522839,0.0013,0.048,0.0032,-1,0.004,0.0721,0.0457,-1,-1,0.0061,3.9697,-1,0.066,0.0047,0.0032,-1
-1,-1,0.0107,0.85129024,-1,0.0281,-1,5e-4,0.004,-1,-1,-1,-1,0.0051,-1,-1,-1,-1,-1,-1
-1,0.0013,0.021,-1,-1,-1,-1,6e-4,-1,-1,-1,-1,-1,-1,-1,0.0017,-1,-1,-1,-1
-1,0.0012,0.0078,-1,-1,0.0378,-1,-1,-1,0.0644,0.0333,-1,-1,-1,-1,0.0014,-1,0.0039,-1,-1
0.0586,-1,-1,0.83540762,-1,0.0728,0.0027,-1,0.0043,0.1035,-1,-1,0.0023,-1,-1,-1,0.0794,0.0059,-1,0.0197
0.0439,-1,0.0167,0.88588861,0.0014,0.0398,-1,9e-4,0.01,0.0586,-1,2e-4,0.0032,0.018,-1,-1,-1,0.0039,0.003,0.018
-1,-1,0.0153,0.61724982,0.0017,0.04,-1,0.001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0029,-1
0.0482,-1,0.0128,0.90211818,4e-4,0.0365,-1,-1,0.0049,0.0569,-1,-1,-1,-1,-1,-1,0.0706,0.0052,0.0022,-1
0.0942,-1,0.0256,-1,-1,-1,-1,5e-4,-1,-1,-1,-1,-1,-1,2.7713,-1,0.0954,0.0037,-1,-1
0.079,0.0011,-1,0.65998178,0.0025,-1,0.0029,5e-4,-1,-1,0.0557,0.001,-1,-1,4.3646,-1,0.0699,0.0049,0.0022,0.0125
0.045,-1,0.0096,-1,-1,0.0573,-1,-1,0.0046,0.063,-1,-1,-1,-1,0.8862,-1,0.074,0.0037,-1,-1
0.0765,-1,-1,0.77300441,8e-4,0.1128,-1,6e-4,0.0051,0.1402,0.0406,0.0011,0.0017,-1,-1,-1,0.1211,0.0063,-1,0.0104
0.0655,-1,0.0088,1.26301243,0.0018,0.085,-1,5e-4,0.0036,0.0804,-1,-1,-1,-1,-1,-1,0.0959,0.0042,-1,0.0123
0.0553,7e-4,-1,0.71401175,0.0015,0.0284,-1,-1,-1,0.0632,0.0327,-1,-1,0.0074,-1,-1,0.1022,0.0034,-1,-1
0.0648,-1,-1,0.71339515,4e-4,0.0318,-1,-1,-1,0.0833,-1,-1,-1,-1,1.585,-1,0.125,0.0048,0.0024,0.0117
0.0648,-1,0.0073,1.21948474,5e-4,0.0367,-1,-1,-1,0.0663,-1,-1,0.0022,-1,1.0418,-1,0.0911,0.0045,0.0077,-1
-1,0.001,-1,-1,-1,-1,-1,6e-4,0.0039,-1,-1,-1,-1,0.0079,-1,0.0018,-1,0.003,-1,-1
-1,-1,0.0084,-1,-1,-1,-1,-1,-1,-1,0.0461,-1,-1,0.0105,-1,-1,-1,-1,-1,-1
0.0564,0.0017,-1,-1,0.0037,0.0306,0.0028,-1,0.0046,-1,0.0499,-1,-1,0.0161,2.5547,-1,0.0647,0.0039,-1,0.0123
0.0885,0.0012,0.0183,-1,-1,0.0753,-1,6e-4,0.0134,0.0925,-1,0.0033,-1,-1,-1,-1,0.1391,0.0063,-1,0.0086
0.0833,-1,-1,0.77591288,6e-4,0.048,-1,-1,-1,0.0723,-1,-1,-1,-1,-1,-1,0.1265,0.0034,-1,-1
0.0639,-1,-1,-1,-1,-1,-1,7e-4,-1,-1,-1,-1,-1,-1,-1,-1,0.0833,-1,-1,-1
0.0889,-1,-1,0.6346913,-1,0.0335,-1,-1,0.0042,0.059,0.0366,-1,-1,-1,2.7467,-1,0.0888,0.003,0.0028,-1
0.0838,-1,-1,-1,0.0016,0.0323,0.0043,-1,0.0093,-1,0.049,0.0015,0.0037,0.0054,2.5367,5e-4,0.1048,0.0043,0.0023,0.0133
-1,-1,0.0087,-1,-1,-1,-1,-1,0.0063,-1,-1,-1,0.0028,-1,0.9329,-1,-1,-1,0.0026,-1
-1,0.0013,0.0125,0.91156742,0.0016,0.0269,-1,5e-4,0.0045,-1,-1,-1,-1,-1,1.3895,-1,-1,-1,0.0036,0.0112
-1,0.001,-1,0.82978409,-1,-1,-1,-1,0.0043,-1,-1,2e-4,0.0024,-1,-1,-1,-1,-1,-1,0.0085
-1,-1,-1,-1,-1,0.0437,-1,0.0013,0.0055,-1,-1,-1,-1,-1,-1,-1,0.0595,-1,-1,-1
0.0457,-1,0.0137,-1,-1,0.0421,-1,9e-4,0.0057,0.1298,-1,2e-4,-1,0.0064,-1,-1,0.064,0.0038,-1,-1
-1,6e-4,-1,0.60476957,-1,-1,-1,-1,-1,-1,-1,-1,0.0019,0.0076,-1,-1,-1,-1,0.002,-1
0.0795,5e-4,0.0074,1.56465833,0.0036,0.0659,0.0084,0.001,0.0084,0.1969,0.0419,0.0033,0.0056,0.01,1.9283,-1,0.1181,0.0072,0.0121,0.0232
0.0444,-1,0.017,0.67033712,7e-4,-1,-1,8e-4,-1,-1,-1,-1,-1,0.01,2.2008,-1,-1,0.0043,0.0027,-1
0.0704,-1,0.0161,1.01887118,6e-4,0.0364,-1,-1,0.0031,0.0984,0.054,1e-4,0.0024,0.0062,2.526,-1,0.1147,0.0045,0.0027,0.0092
0.0895,4e-4,-1,1.02355507,0.0047,0.0363,0.0041,-1,0.0042,0.0636,0.063,-1,0.0025,-1,3.8561,0.0015,0.0863,0.0036,0.0038,0.0131
0.0567,7e-4,-1,0.80827652,7e-4,-1,-1,-1,-1,-1,-1,-1,-1,0.0094,1.9211,-1,-1,-1,0.002,-1
-1,-1,-1,-1,-1,0.027,-1,5e-4,0.0047,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0463,0.0017,0.0081,-1,-1,-1,-1,6e-4,-1,-1,0.0346,0.001,-1,0.009,-1,-1,0.0606,-1,-1,0.0087
-1,0.0013,-1,-1,0.0013,-1,0.0254,5e-4,0.0067,0.054,-1,-1,0.0028,0.006,-1,-1,-1,-1,0.0055,-1
-1,0.0014,0.0165,-1,0.0018,0.035,0.0025,-1,0.0043,0.089,-1,-1,-1,0.0074,-1,-1,0.0682,0.0043,-1,-1
-1,-1,0.008,0.98126667,-1,0.0337,-1,-1,-1,0.0886,-1,3e-4,-1,0.0058,1.034,-1,-1,0.0048,0.0042,-1
0.0426,-1,0.0148,0.97789965,4e-4,0.0371,-1,8e-4,-1,0.0762,-1,-1,-1,-1,0.8448,-1,0.0639,0.0046,0.0026,0.0097
0.1027,-1,0.0082,0.8997809,9e-4,0.0634,0.0072,5e-4,0.0096,0.1821,0.0766,0.0015,0.0029,-1,2.233,9e-4,0.1618,0.01,0.0026,0.0154
0.0914,5e-4,0.0287,1.35462897,0.002,0.0373,0.0037,9e-4,0.007,0.0895,0.0448,0.0015,0.0033,0.007,3.4861,-1,0.0997,0.0065,-1,0.0096
0.0891,0.0022,-1,1.28324206,0.0038,0.0394,0.0053,-1,0.0074,0.0977,0.0647,6e-4,0.0041,0.0098,2.5714,7e-4,0.0939,0.005,0.015,0.0136
-1,9e-4,0.0104,0.57549826,-1,-1,-1,8e-4,-1,-1,0.0357,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0.0014,-1,0.71457197,0.0012,-1,-1,7e-4,0.004,0.0549,-1,-1,-1,0.0085,0.7445,-1,-1,-1,-1,-1
0.0658,9e-4,0.0148,-1,-1,0.032,-1,7e-4,-1,0.0562,-1,-1,-1,-1,-1,-1,0.0881,-1,-1,-1
-1,-1,0.008,-1,0.0013,0.0295,-1,9e-4,0.0038,-1,-1,-1,0.0042,0.009,-1,-1,-1,-1,0.006,-1
-1,9e-4,-1,0.64057955,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0086,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0.005,-1,-1,-1,-1,-1,-1,0.003,-1,-1,-1,-1
0.0535,4e-4,0.0145,-1,-1,-1,-1,5e-4,0.0034,-1,0.0367,-1,-1,0.0075,-1,-1,0.0582,0.0044,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.071,-1,-1,-1
0.0622,-1,0.0246,-1,-1,0.0398,-1,-1,0.0037,0.0709,-1,-1,-1,0.0065,-1,-1,0.0845,0.003,-1,-1
0.0772,-1,-1,-1,-1,0.051,-1,9e-4,0.0078,0.1214,0.0338,0.0015,0.002,0.0063,-1,-1,0.1079,0.0072,-1,0.0123
0.084,-1,0.0171,1.45509015,5e-4,0.064,0.0034,0.0012,0.009,0.1482,0.0462,0.0021,0.0036,0.0144,1.9305,-1,0.1388,0.0089,0.0025,0.0185
0.0529,9e-4,0.0079,2.02295978,0.0022,0.0426,0.0071,7e-4,0.0065,0.1638,0.0488,1e-4,0.0038,-1,3.6019,-1,0.0681,0.0043,0.0133,0.0154
-1,-1,0.0087,0.83812273,0.0023,-1,-1,7e-4,-1,-1,-1,-1,-1,0.0067,0.774,-1,-1,-1,-1,-1
0.0514,-1,0.016,-1,-1,-1,-1,-1,0.0048,-1,-1,7e-4,-1,-1,0.8931,-1,-1,-1,-1,-1
0.0576,0.0011,-1,-1,-1,0.0293,-1,9e-4,-1,0.0675,0.0443,0.0012,-1,0.0067,1.0041,-1,0.0812,-1,-1,0.0101
0.0645,0.0015,-1,0.72634848,7e-4,0.0345,-1,-1,0.005,0.0606,-1,-1,-1,0.0088,1.6328,-1,0.0774,0.004,0.0022,-1
-1,-1,-1,-1,-1,0.0337,0.0173,7e-4,-1,-1,-1,-1,-1,-1,0.8773,-1,-1,-1,-1,-1
-1,-1,-1,0.59842899,5e-4,0.0413,0.0027,-1,-1,0.0813,-1,-1,-1,0.0072,-1,-1,0.0854,0.0052,-1,0.0122
0.0554,-1,0.0101,0.67284239,-1,0.0554,0.0071,-1,0.0063,0.1461,0.0595,0.0023,-1,0.0089,-1,-1,0.099,0.0076,0.002,0.0285
0.0466,9e-4,-1,0.8435279,7e-4,0.0295,0.0061,0.0012,0.0043,0.0647,0.0364,0.0014,0.0022,0.0065,-1,-1,0.0635,0.0029,0.0032,0.0126
0.0461,0.0019,0.0216,-1,-1,-1,-1,9e-4,-1,-1,-1,3e-4,-1,-1,0.8211,-1,-1,-1,-1,-1
-1,-1,0.0199,-1,-1,-1,-1,6e-4,0.0049,-1,-1,3e-4,-1,-1,-1,-1,0.0576,0.0041,-1,-1
0.0472,-1,0.0166,-1,0.0011,0.0364,-1,-1,-1,0.0931,0.0377,3e-4,-1,0.0051,-1,-1,0.0761,0.0049,-1,0.009
0.0641,0.0022,0.0133,0.7155,0.0026,0.0529,-1,8e-4,0.0055,0.1584,0.0813,0.002,-1,0.0091,1.1522,-1,0.1332,0.009,-1,0.0174
0.0604,-1,0.0078,1.10934529,7e-4,0.0286,-1,-1,0.0052,0.0609,0.0486,8e-4,0.0025,0.0069,1.7775,-1,0.0769,0.0039,0.0027,0.0106
0.063,-1,-1,-1,0.0024,0.0406,-1,-1,-1,-1,0.0354,0.0011,-1,0.0107,-1,-1,0.0889,0.0032,-1,0.009
-1,-1,0.0067,-1,0.0012,0.0431,0.1412,-1,0.0073,0.0573,-1,0.0023,-1,-1,-1,-1,0.0731,0.0037,-1,-1
-1,-1,-1,-1,0.0024,-1,0.0334,-1,0.0049,-1,-1,-1,-1,0.0062,-1,-1,-1,-1,-1,-1
0.0574,-1,0.0189,-1,-1,0.0355,0.0028,-1,0.005,0.0918,0.062,0.0025,0.0027,0.0069,0.9595,-1,0.1123,0.0049,-1,0.0175
0.0667,-1,-1,1.0121758,0.002,0.0361,0.0055,7e-4,-1,0.0864,0.0528,0.001,0.0016,0.01,0.9995,-1,0.0969,0.0037,-1,0.0128
-1,-1,-1,0.67390657,-1,-1,-1,5e-4,0.0057,-1,0.0374,-1,-1,-1,0.745,-1,-1,-1,-1,-1
-1,0.0011,-1,-1,3e-4,0.0327,-1,-1,0.0057,0.0606,-1,-1,0.0019,0.0062,-1,-1,0.0653,0.003,-1,-1
0.0631,-1,0.0115,0.65456944,3e-4,0.0463,0.003,8e-4,0.0077,0.1393,0.0698,0.0038,0.0033,0.0075,0.8737,-1,0.1162,0.007,-1,0.026
-1,0.0011,0.0194,0.99828124,0.0024,0.031,0.0034,5e-4,0.0048,0.0698,0.0427,-1,0.0027,0.0071,-1,-1,0.0702,0.0041,0.0031,0.0126
0.0433,-1,-1,-1,-1,0.0278,-1,-1,0.0037,-1,0.0553,-1,0.0019,0.0073,-1,-1,0.0631,-1,-1,0.0103
0.0592,0.001,0.0173,-1,5e-4,-1,-1,-1,-1,-1,0.0432,-1,-1,0.0066,0.7868,-1,-1,-1,-1,-1
0.0513,0.0017,-1,0.58597778,0.0015,-1,-1,9e-4,0.0044,0.0629,0.0509,0.0027,0.0025,0.0091,1.3728,-1,0.0666,-1,-1,0.0141
0.0493,-1,0.0206,0.98531775,0.0029,0.0365,-1,7e-4,0.0047,0.1236,0.0579,-1,0.0018,0.0128,1.1412,-1,0.0661,0.005,-1,0.0166
0.0534,-1,0.0119,0.89378093,0.0018,0.0311,0.003,7e-4,0.0035,-1,0.0564,-1,0.002,-1,2.0322,-1,-1,-1,0.0024,0.0087
0.0421,0.001,-1,0.58523993,0.0013,-1,0.0043,-1,-1,-1,0.0392,-1,-1,-1,1.2482,-1,-1,-1,-1,0.0152
-1,-1,0.0118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0063,-1,-1,-1,-1,-1,0.0088
-1,6e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0103,-1,-1,-1,-1,-1,-1
-1,0.0016,0.0143,-1,0.0011,-1,-1,6e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0092
0.0564,9e-4,0.0085,-1,-1,0.0383,0.0035,6e-4,0.0059,0.0741,0.0424,-1,0.0023,-1,-1,-1,0.0663,0.0032,-1,0.0161
-1,0.0011,0.0142,1.09764708,-1,-1,0.0077,7e-4,0.0045,0.0648,0.0439,-1,-1,-1,0.7534,-1,-1,0.0039,-1,0.0157
-1,-1,0.0099,1.33876443,0.0014,-1,0.0053,7e-4,0.0049,0.068,0.0735,-1,-1,0.0065,1.5201,-1,-1,-1,-1,0.026
0.0444,8e-4,-1,1.5390411,0.002,-1,0.0031,-1,-1,-1,0.0594,-1,0.0025,-1,1.2698,-1,-1,-1,0.0025,0.0097
