Al,As,Ba,bc,Br,Ca,Cl,Cr,Cu,Fe,K,Mn,Ni,Pb,S,Se,Si,Ti,V,Zn
0.047,0,0,0.85257326,0.0023,0.0319,0.0046,4e-4,0.003,0.0679,0.0394,0,8e-4,0.003,1.0859,-1,0.0625,0.0042,0.0027,0.0094
0.041,0,0,0.25883403,0,0.0402,0.0061,7e-4,0.0056,0.0503,0.0202,0,0,0.0069,0.2464,0,0.1069,0.0039,-1,0.0062
0.0553,0,0.0275,-1,0.0028,0.0554,0.0039,7e-4,-1,0.071,0.0267,0,0.0031,-1,0.2695,0,0.1153,0.0039,9e-4,0.0091
0.0485,4e-4,0.0203,0.27896562,6e-4,0.0384,0.0203,0,6e-4,0.0522,0.0238,0.0038,0,0.0106,0.2564,0,0.0831,0.0027,7e-4,0.0133
0.0448,0.0023,0.0258,0.27650903,5e-4,0.0283,0.0049,0,0.003,0.0502,0.04,0,0.0057,0.012,0.5077,0,0.0785,0.0043,0.0034,0.0071
0.0491,0,0.0083,0.31695754,9e-4,0.0279,0.0024,4e-4,0.0015,0.034,0.0238,0,0.0034,0.0063,0.3888,0,0.045,0.004,0.0021,0.0058
0.0198,5e-4,0.0059,-1,-1,-1,0.0038,-1,0.0036,-1,0.0099,0,0.0044,0.0087,0.3947,0,0.016,0.0019,0.0032,0.0048
0.031,0,0,0.37038785,-1,0.0429,-1,0,0,0.0402,0.0195,0,0.0042,0.0059,0.474,0,0.0324,0.0019,0.0025,0.0056
0.0205,0.0013,-1,0.28534906,-1,-1,0.3528,4e-4,0.0022,0.0256,-1,0.0015,9e-4,0.0094,0.386,0,0.0345,0.0011,0.0011,0.0055
0.0353,-1,-1,0.25956173,-1,0.0235,-1,0,0,0.0397,0.0136,8e-4,8e-4,0.0026,0.4142,0,0.0629,0.0016,4e-4,-1
0.0337,0,0.0063,0.1645191,0.0025,0.0225,5e-4,5e-4,0,0.0305,0.0203,0,5e-4,0.0066,0.6081,0,0.059,0.0029,0,0.0068
0.029,0.0014,0.016,0.17227432,6e-4,0.0173,0,7e-4,0.0029,0.0246,0.0234,0,7e-4,0.0059,0.7223,-1,0.0327,0.0029,0.0015,0.0058
0.0449,0,0.0094,0.11585035,0.0013,0.0222,2e-4,9e-4,-1,0.032,0.0183,0,-1,0.0056,0.591,0,0.0437,0.0026,0.001,-1
0.0501,-1,0.0043,0.13799306,0,0.0338,5e-4,8e-4,0.001,0.0534,0.0232,0.001,0.0011,0.005,0.6781,0,0.0686,0.0024,-1,0.0085
0.0461,4e-4,0.011,0.20218204,0,0.0393,4e-4,3e-4,0,0.0635,0.0278,0,7e-4,0.0021,0.6859,0,0.0675,0.0038,0.0019,0.0139
0.0619,0,0.0045,0.33428924,0.0021,0.0322,-1,1e-4,-1,0.0776,0.0319,-1,0.0024,-1,0.8727,-1,0.0872,0.0039,8e-4,0.0178
0.038,0.0013,-1,0.33442361,-1,0.0275,0.0041,4e-4,0.0043,0.0322,-1,0,0.0016,0.0048,0.5123,-1,0.0298,0.0028,4e-4,0.0082
0.0277,0.0015,0,0.29542028,0,0.019,0.0027,5e-4,0.0032,0.0427,-1,-1,0,0.0029,-1,0,-1,0.0018,3e-4,0.0061
0.0299,0.0015,-1,0.21822364,-1,0.0171,0.0024,8e-4,0,-1,-1,0,0.001,0.0069,0.4497,0,0.0656,0.0032,0.001,-1
0.0269,9e-4,0.0029,0.33952187,0.0025,0.0242,-1,2e-4,0.0028,0.0364,-1,0,0.0023,0.0075,0.3853,0,0.0405,0.0019,0.0017,0.0047
-1,0,0.0157,0.22256527,1e-4,0.0295,0.5891,0,0.0027,0.0291,0.0235,0.001,9e-4,0.0015,0.3894,0,0.01,5e-4,7e-4,0.0036
0.0241,0,0.0057,0.22338368,2e-4,-1,0.0314,-1,0.0047,0.0192,0.0054,0,5e-4,0,0.1018,0,0.0149,0.0018,0.001,0.0038
0.0353,5e-4,0,0.27267804,0.0015,-1,-1,5e-4,3e-4,0.0367,0.0189,0,0.0014,0.0045,0.4597,0,0.0367,0.0015,-1,0.0205
0.0886,7e-4,0,-1,6e-4,0.065,0.1647,4e-4,0.0037,0.1088,-1,0.0013,0.0018,0.0055,0.5592,0,0.1299,0.0059,0.0026,0.0157
0.0911,0.0015,0,0.63017289,-1,0.0501,0.0391,2e-4,0.0033,0.1204,-1,0,0.0024,0.0044,0.5059,0,0.1339,0.0066,0.0014,0.0092
0.1252,0.0013,0.0274,0.59621698,0.0031,0.0812,0.0072,0.001,-1,0.1595,0.0743,0,0.0035,0.0129,0.6187,0,0.213,0.0101,0.0038,0.0141
0.116,3e-4,0.0165,0.67650622,0.0039,0.0652,-1,7e-4,0,0.0902,0.0599,0,-1,0.0071,0.9318,0,0.1765,0.0064,0.0066,0.0096
0.1125,0.001,0,0.44941667,0.0026,-1,0.0025,7e-4,0.0017,0.0859,0.0624,0,0.001,0.0095,2.1723,0,-1,-1,0.0022,0.009
0.0695,-1,-1,0.35260868,0,0.0554,9e-4,5e-4,0.0041,-1,0.0293,5e-4,0.0016,0.0057,0.5109,0,0.1341,0.004,0.0023,0.0098
0.0697,0.002,0,0.48362609,0,0.0584,0.0011,7e-4,0.001,-1,0.0295,0.0017,0.0018,0.0062,0.5336,-1,0.1103,0.0036,0.0026,0.0144
0.0772,7e-4,0.0124,0.5455191,0,-1,0.0025,0,0.0026,0.0689,0.0259,5e-4,0.0012,-1,0.5426,0,0.1112,0.0053,0.0018,-1
0.0259,0.0023,-1,0.61173895,-1,0.0194,0.0025,7e-4,4e-4,-1,0.0219,0,0.0037,0.0093,1.0374,0,-1,0.0021,0.0049,0.0096
0.0319,8e-4,0.0092,0.77974985,0.001,0.0129,0.0031,8e-4,0.001,0.0418,0.0215,0,0.0023,0.0082,1.234,0,0.0268,0.004,-1,0.0043
-1,-1,0,0.40102292,0,0.0181,0.0016,0,0.0035,0.0553,0.0177,0,0.0026,0.0017,0.7687,0,0.0246,0.0021,0.0049,0.0068
0.0356,0,0.0322,-1,0,0.0454,0.0031,0,0.0041,0.0456,0.0155,0,0.0012,0.0071,0.3114,0,0.0714,0.0023,6e-4,0.0092
0.0544,1e-4,0.0095,0.41510726,0,0.0442,0.0044,0.001,0.0038,0.0888,0.0266,0.0018,0.0019,0.0042,0.2693,0,0.102,0.0045,0.0019,0.0113
0.0641,6e-4,0,-1,0,0.0465,0.0022,1e-4,0.0019,0.0531,0.0232,0,0.0015,-1,0.3029,0,0.1115,0.0036,0.0015,0.0053
0.0752,4e-4,0,0.2193434,0,-1,0.0015,3e-4,0.0041,-1,0.0293,4e-4,0.0012,0.0028,0.3461,0,0.1438,0.003,0.0018,0.0042
0.0455,-1,0.0078,0.26989199,2e-4,0.0254,0.0173,5e-4,0.0037,0.0477,0.0191,-1,1e-4,0.0059,0.2377,0,-1,0.0023,9e-4,-1
0.0383,8e-4,0,-1,1e-4,0.0189,0.0021,4e-4,0.0012,0.0427,0.0156,0,5e-4,0.0025,0.348,7e-4,0.0634,0.002,0.0012,0.0027
0.0708,0.001,0.0044,0.46037989,7e-4,0.0274,0.0016,4e-4,6e-4,0.0658,0.0227,0,0.0014,0.0061,0.3432,0,0.1082,0.005,0.0015,0.0084
0.0902,0.002,0,0.28628538,0,0.0413,0.0045,6e-4,0.004,0.0722,0.0278,0,2e-4,0.0057,0.3302,0,0.1384,0.0055,0.002,0.0058
0.0748,0,0.0067,0.42227144,0,0.041,0.0041,2e-4,0.0045,0.0614,0.0309,0.001,0.0017,0.0031,0.7337,0,0.129,0.0045,0.0014,-1
0.0397,5e-4,0.0089,0.41515052,0.0018,0.0269,-1,0,0.0047,0.049,0.0217,-1,0.0011,0.0064,0.902,0,0.0728,0.0021,0.0018,-1
0.0434,0,0.0021,0.49417712,5e-4,0.0241,3e-4,-1,0,0.0479,0.0283,0,7e-4,0.0022,-1,0,0.0658,0.0028,0.0012,0.0079
0.0348,0.0015,0.0145,0.27901562,1e-4,0.0186,0.0303,4e-4,0,-1,-1,0,0.0026,0.0041,-1,0,0.05,0.0011,0,0.0037
0.0721,0,0.0102,0.18238299,9e-4,0.0325,0.0019,3e-4,0,0.0512,0.0278,0,4e-4,0.0047,0.3606,0,0.1059,0.0023,0.0017,-1
0.0555,0,0.0104,0.25194236,0,0.0564,0.0022,1e-4,0.0024,0.0809,0.0386,0,0,0.0062,0.4418,0,0.1398,0.004,4e-4,0.0087
0.127,0,0.0062,0.66214801,0.0046,0.0725,-1,0,0.0021,0.1191,0.0688,0.0019,0.003,0.0061,1.97,0,0.1918,0.0066,0.0051,0.0121
0.0352,7e-4,0.0118,1.07973084,6e-4,0.0504,0.0202,-1,0.003,0.0542,0.0374,-1,0.0014,0.0018,-1,0,0.0772,0.0027,0.0034,0.0257
0.0193,0,0.0012,0.36467257,0,0.0204,0.0022,0,0.0022,0.0313,0.0122,0,0.0017,0.0058,0.4333,0,0.0302,0.0017,0.0016,0.003
0.0326,-1,-1,0.2414566,-1,0.0105,0.0031,0,0.001,0.0261,-1,0.0026,0.0012,-1,0.1322,0,-1,2e-4,0.0012,0.0052
0.0186,0,0.0015,-1,3e-4,0.0052,-1,0,-1,0.0256,0.0082,0,0.0024,0.0033,-1,0,0.0038,0.0015,0.0014,-1
0.0323,0.0011,0,0.20705133,1e-4,0.018,0.0018,0,0.0025,-1,0.0179,0,-1,0.0045,0.2924,0,0.0345,8e-4,5e-4,0.0036
0.055,0,0.0104,0.26364652,0,0.0365,0.004,3e-4,0.0013,0.0748,0.0265,0,0.0013,0.0086,0.3938,0,0.1018,0.0054,0.0017,0.0304
0.0717,-1,-1,0.44434556,5e-4,0.0399,0.001,1e-4,0.0035,0.0793,0.0295,0,3e-4,0.004,0.7372,0,0.1144,0.0027,0.0028,0.015
0.0487,4e-4,8e-4,0.51077582,0,0.0305,0.0027,5e-4,0.0091,0.0647,-1,0,-1,0.0028,0.6815,0,0.10780000000000001,0.0028,0.0018,0.0074
0.1577,0.0019,0.0114,0.76227659,0.0035,0.0686,0.0055,9e-4,0.0049,0.1311,0.0643,0,0,-1,2.5954,0,0.2409,0.0082,0.0019,0.016
0.2062,0,0,1.04910268,1e-4,0.0963,0.0071,-1,0.0028,0.1704,0.1,0.0022,7e-4,0.0116,4.8571,0,0.3068,0.0115,8e-4,0.0185
0.0991,-1,0.019,0.64769105,-1,0.0492,0.0101,-1,0.0101,0.0739,0.0967,0,0.0013,0.0162,0.8019,0,0.1587,0.0054,0.0022,0.021
0.0758,-1,-1,0.89066079,8e-4,0.0382,0.0042,4e-4,0.0025,0.0717,-1,0,0.0071,0.004,1.4519,0,-1,0.0047,0.0121,0.008
0.0765,0,0.0073,0.59985868,0,0.0398,0.0019,5e-4,0.0039,0.0767,0.044,-1,8e-4,0.0036,1.3379,0,0.116,0.0039,0.0011,0.0049
0.0654,0.0015,0,0.26811458,0,0.0389,-1,3e-4,0.0031,0.0923,0.028,0,0.001,0.0038,0.4473,0,-1,0.0044,9e-4,0.0118
-1,0.0012,0.0314,0.53071521,1e-4,0.0556,0.0024,0.0011,0.0046,0.0937,0.0372,0.0033,0.0012,0.0073,0.6458,0,0.1768,0.0062,0.0018,0.0156
0.065,0,0.0096,-1,0,-1,0.0019,7e-4,-1,0.0757,0.0319,0,0.0026,0.0095,0.8965,0,0.1006,0.0043,0.0054,-1
0.1681,0,0.0011,0.85183041,0.002,-1,0.0056,3e-4,0.0026,0.1239,0.0826,6e-4,0.0011,0.0102,3.612,0,0.2109,0.0087,0.0011,0.0144
0.109,0.0014,0.0083,0.93335147,9e-4,0.0561,-1,0.0012,0.0053,0.1009,0.0897,-1,9e-4,0.005,-1,0,0.1371,0.0068,0.004,0.0108
0.0338,0.0011,0.011,-1,3e-4,-1,0.0049,1e-4,0.0026,0.0284,0.0187,0,-1,0.0022,-1,0,0.0322,0.0019,0.0057,0.0033
0.0322,0,0.0073,-1,0,-1,0.0012,0,0.0043,0.0335,0.0195,0,0.0035,0.0063,0.7722,0,0.0412,0.0015,0.0032,0.0047
0.0663,0.001,0.0241,0.74613922,0,0.0651,0.0042,8e-4,0.0077,0.0635,0.07,0,0.0017,-1,1.9996,0,0.1102,-1,0.0025,0.014
0.0575,0,0.016,0.2428097,0,0.0447,0.0074,0.001,5e-4,0.056,0.0245,0.0044,0.001,0.0062,0.2293,0,0.0828,0.0032,1e-4,0.0129
-1,0,0,0.31258958,3e-4,0.0346,0.0023,0.001,0.0063,0.0849,0.0303,0.0021,0.0017,0.005,-1,0,0.107,0.0058,5e-4,0.0124
0.0667,0,0.0034,1.30709707,0.001,0.0411,0.0043,0.001,0.0083,-1,0.043,-1,0.0049,0.0083,2.9184,-1,0.0801,0.0042,0.0113,0.0125
0.0443,5e-4,0.0177,0.83560406,2e-4,0.029,0.001,5e-4,0.0053,0.0653,0.0393,0.0015,0.0047,0.009,1.9723,0,0.0547,0.0022,0.0081,0.0103
0.0626,-1,0.0126,0.46372564,0,0.0338,0.0021,4e-4,-1,0.0692,0.0407,0,0.0026,0.0025,-1,0,0.102,0.0042,0.0047,0.008
0.0724,0,0.0089,0.6012818,6e-4,0.0656,0.0026,6e-4,5e-4,0.0951,0.0372,5e-4,0.0015,0.0044,0.6321,0,0.1434,0.0053,-1,0.0135
0.0684,0,0.0054,0.58980774,0,0.0508,0.0092,0,0.0029,0.0655,0.0317,0.0014,0.0017,0.0028,0.8536,0,0.0878,0.0043,-1,0.0248
0.0359,0,-1,-1,0,0.0316,0.014,2e-4,0.0041,0.0482,0.0187,0,-1,0.0014,0.5033,0,0.0393,0.003,-1,0.0119
0.0479,0,0.0169,0.41083725,0,0.0477,0.0028,-1,0,0.055,0.0239,0,0.0022,-1,-1,0,0.0626,0.0029,0.0021,0.0113
-1,0.0019,0.0095,0.56925659,0.0053,0.035,-1,0,0.0049,0.0918,0.0484,0.0043,0,0.0052,0.809,0,0.0995,0.004,0.001,0.0108
0.0841,0.0018,0.0168,-1,0,-1,0.002,-1,0.0068,0.0662,0.0431,0,0.0014,0.0055,-1,0,0.1115,0.0055,-1,0.0055
0.0764,0,0.0038,0.51452044,0,0.0464,0.0024,4e-4,0.0028,0.078,0.048,0.0015,0.0015,0.0082,1.57,-1,0.1151,0.0035,4e-4,0.0119
-1,9e-4,0,0.57343472,0.0036,0.0528,0.0035,-1,0.0026,0.1051,0.1032,0,3e-4,0.0106,0.3089,0.0018,0.133,0.0063,0.0015,0.0156
0.0986,0.0015,0.004,1.17987767,5e-4,0.0686,0.0063,0,0.0015,0.0953,0.0655,3e-4,2e-4,0.0043,1.3017,-1,0.1472,0.0065,0.0025,0.0096
0.0594,0,0.0034,0.71485344,1e-4,0.1081,-1,-1,0.0051,0.0508,0.0502,0,0,0.0063,0.9583,0,0.2053,0.0027,9e-4,0.0058
-1,0,0,0.36668231,0,0.0694,9e-4,0.0015,0.0028,0.0585,0.034,0,0,0.0022,0.494,0,0.1287,0.0035,6e-4,0.0027
0.0361,3e-4,0,0.36530431,0,0.0467,0.0011,6e-4,0.0019,0.0341,0.0246,0,3e-4,0.0029,0.1833,0,0.0797,0.0017,3e-4,-1
0.0437,0,0.0084,0.22534028,0.001,0.0278,0.0016,7e-4,0.0019,0.0398,0.0288,0,0,-1,0.1951,-1,0.0584,0.0025,5e-4,0.0058
0.0532,0.001,0,0.24333442,0,0.0229,7e-4,0,0.0047,0.0547,0.039,-1,2e-4,0.009,0.3894,0,0.0953,0.0042,3e-4,0.0013
0.1228,0,0.0041,0.71177117,1e-4,0.0444,0.0029,-1,0.0051,0.0953,0.0604,1e-4,0.0013,0.0059,-1,0,0.1964,0.0061,-1,-1
0.0617,0.0019,0.0013,-1,7e-4,0.0249,0.0032,6e-4,0.002,0.0445,0.1221,1e-4,0.001,0.0052,0.9696,0,0.0595,0.0046,0.0014,0.0112
0.0826,0.0013,0.0016,0.62685631,0,0.034,-1,3e-4,-1,0.0521,0.0425,4e-4,0.0032,0.009,2.665,0,0.0665,0.0046,0.0031,0.0101
0.0898,0,0.0151,0.45488958,0,0.0429,0.0023,6e-4,0.0025,0.063,0.039,0,6e-4,0.0037,2.6337,0,0.1079,0.0042,0.0018,0.0048
0.0519,0,0,-1,0.001,0.0418,0.0026,6e-4,0.0047,0.1094,0.039,0,6e-4,-1,0.663,6e-4,0.0992,0.0043,7e-4,0.0129
0.0932,8e-4,0,1.09186955,0.0017,0.0614,0.0032,-1,0.0062,0.1353,0.0443,0.0021,0.0014,0.0048,1.377,0,0.159,0.0065,-1,0.016
0.1114,0,0.0278,1.2749606,0,0.0364,0.0035,7e-4,0.0026,0.0872,0.0352,0,0.0028,-1,3.5137,0,0.0785,0.0048,-1,0.0072
0.0603,0.0018,0.0204,0.96156969,7e-4,0.0328,0.0037,0.001,0.0024,0.061,0.0369,0,0.004,0.0015,3.7326,-1,0.0519,0.0024,0.0056,-1
0.0357,0,0,-1,0,-1,0.0013,3e-4,6e-4,0.0388,0.0211,0,3e-4,7e-4,0.6273,0,0.0449,0.0023,0,0.0059
0.0253,0.0017,0.014,0.30208511,0,0.0209,4e-4,3e-4,0.0018,-1,0.0406,0,-1,0.0059,0.3878,-1,0.0537,0.0027,3e-4,0.0024
0.0464,0.0013,0,0.46162686000000003,0,0.0293,8e-4,0,0.0025,0.0483,0.0196,0,-1,-1,0.3021,0,0.0562,0.0049,0.0051,0.0102
0.024,0,0,0.50793696,0,0.0321,0.0013,0,0.0039,0.0469,0.0132,0,0.0022,0.0022,0.6088,0,0.0399,0.0027,0.0017,0.0159
0.041,0,0.0052,0.47609207,1e-4,0.0221,0.0015,-1,0.0061,0.0499,0.02,8e-4,8e-4,0.0061,-1,-1,0.0458,0.0027,6e-4,0.0089
0.083,0.001,0.0043,0.80003697,0.0027,0.0457,0.0039,-1,0.0055,0.0841,0.0367,0.0011,3e-4,0.0071,2.569,0,-1,0.0052,0.0015,0.0101
-1,3e-4,0.0146,0.85876398,0.0013,0.0487,-1,6e-4,0.0025,0.0809,0.0306,0,0.0016,0.0052,1.9251,0,0.0958,0.0041,0.0019,0.0131
0.086,-1,0.0022,0.80938259,0,0.0368,0.0016,8e-4,6e-4,0.062,0.0252,0,2e-4,0.0023,1.0062,0,0.1337,0.005,0.002,0.0032
0.0681,5e-4,0.0179,0.49634646,0.0013,0.0197,0.0014,9e-4,0.0015,-1,0.0385,0,5e-4,-1,1.5944,-1,-1,0.0025,0.0019,0.0092
0.0531,0,0,0.75060549,7e-4,0.0183,0.0025,6e-4,-1,0.0571,0.0331,0,0.0013,0.0094,2.8602,0,0.0413,0.0025,0.0015,0.0029
0.0569,-1,-1,1.11166863,0,0.0691,-1,6e-4,6e-4,0.0928,-1,-1,0.0016,0.0057,2.1063,0,0.0604,0.0039,0.0045,0.0095
0.0929,0,0.0137,1.15380047,8e-4,0.0576,0.0027,-1,0.0049,0.1178,0.0506,0,9e-4,0.0017,2.1262,0,0.1187,0.0068,0.0012,0.0159
0.0937,0.0022,0.0225,0.91219718,0.0025,0.0449,8e-4,8e-4,0.007,0.1,0.0412,5e-4,0.001,0.0095,0.6556,0.0011,0.1515,0.0062,5e-4,0.008
0.0715,0,0.0039,-1,0.0046,0.0328,0.0017,4e-4,0.0053,0.0619,-1,0,1e-4,0.0052,1.9508,0,0.0934,-1,0.002,0.0061
0.0942,0.0018,0.0115,0.88893811,0.0015,0.0383,0.0019,0,0.0055,0.0635,0.0458,0,0.002,9e-4,3.5469,0,0.0948,0.0038,0.0038,0.0109
0.061,0,0.0108,-1,0,-1,6e-4,3e-4,-1,0.0442,0.0448,0.0023,0,0.004,1.4783,0,0.0705,0.0024,0.0011,0.0064
0.0498,0,1e-4,0.24567743,0,0.0191,0.0021,0,0.0026,0.0429,0.0208,-1,5e-4,0.0025,0.2487,0,0.0633,0.0019,7e-4,0.005
0.0712,8e-4,0.0077,0.51463825,0.0012,0.0421,0.0015,7e-4,0.0014,0.0697,0.0399,7e-4,1e-4,0.0035,-1,0.0016,0.0731,0.0035,0.0011,0.0107
-1,0.0011,-1,1.49410503,0.003,0.0379,0.0018,8e-4,0.005,0.098,0.0378,6e-4,0.0015,0.0042,3.4356,0,0.067,0.0048,0.0012,-1
0.0763,7e-4,0.0134,0.72556001,0,-1,0.0015,8e-4,0,0.0476,0.0466,0,0.001,0.0017,1.6766,0,0.1042,0.0042,0.0021,0.0069
0.0839,0.0015,0.0103,0.61127986,0,0.0617,5e-4,0,0,0.088,0.0244,0.0018,0,0.0087,0.4257,0,0.1318,0.0059,0.0025,0.0095
0.0787,6e-4,-1,0.8311721,0.0024,0.0384,2e-4,7e-4,0.0065,0.0753,0.0347,8e-4,0.0016,0.0051,2.3572,0,0.0931,0.0043,0.0023,0.0069
0.0604,0,0.0085,0.92522839,0.0013,0.048,-1,0,0.004,-1,0.0457,0,0.0011,0.0061,3.9697,0,0.066,0.0047,0.0032,0.008
0.038,0,0.0107,0.85129024,0,-1,8e-4,5e-4,0.004,0.0453,0.0226,0,6e-4,0.0051,0.5668,0,0.0511,8e-4,6e-4,0.0031
0.0368,0.0013,0.021,0.15832882,0,-1,0.0013,6e-4,0,-1,0.0293,0,0,0.0044,0.117,0.0017,0.033,0.0018,3e-4,0.0034
0.0248,-1,0.0078,0.2937125,0,0.0378,8e-4,1e-4,0.0019,0.0644,0.0333,0,0,0.0046,0.5259,-1,0.0432,0.0039,0.0012,0.0067
0.0586,0,-1,0.83540762,0,-1,0.0027,1e-4,0.0043,0.1035,0.0289,0,0.0023,-1,0.3912,0,0.0794,0.0059,0.0018,0.0197
0.0439,0,0.0167,0.88588861,0.0014,0.0398,0.002,9e-4,0.01,0.0586,0.0176,2e-4,0.0032,0.018,0.4138,-1,0.048,0.0039,0.003,0.018
0.0302,0,0.0153,0.61724982,0.0017,0.04,0.0017,0.001,4e-4,-1,0.0114,0,0.0015,0.0037,0.189,0,-1,-1,0.0029,0.0077
0.0482,0,0.0128,0.90211818,4e-4,0.0365,0.0019,3e-4,0.0049,0.0569,0.0167,0,0,0.0046,0.5907,0,0.0706,0.0052,0.0022,0.005
0.0942,0,0.0256,0.51632373,0,0.0204,5e-4,5e-4,0,0.048,0.0311,0,-1,0.0024,2.7713,0,0.0954,0.0037,0.0019,-1
0.079,-1,-1,-1,0.0025,0.0201,0.0029,5e-4,0.0018,0.0507,-1,0.001,9e-4,0.0039,4.3646,0,-1,0.0049,0.0022,0.0125
0.045,2e-4,0.0096,0.35193614,-1,0.0573,0.0017,-1,0.0046,0.063,0.0303,0,0.0014,0.0048,0.8862,0,0.074,0.0037,0.0018,0.0047
0.0765,0,0.004,0.77300441,8e-4,0.1128,8e-4,6e-4,0.0051,0.1402,0.0406,0.0011,0.0017,0.0025,0.4768,0,0.1211,0.0063,0.0016,-1
0.0655,-1,0.0088,1.26301243,0.0018,0.085,0.0014,-1,0.0036,0.0804,0.031,0,0,0.0049,0.3355,0,0.0959,0.0042,0.0013,0.0123
0.0553,7e-4,0.0011,0.71401175,0.0015,-1,0.0012,2e-4,0.002,0.0632,-1,0,1e-4,0.0074,0.6648,0,0.1022,0.0034,0.0012,0.0061
0.0648,0,0,0.71339515,4e-4,0.0318,8e-4,-1,0.0018,0.0833,0.0298,0,7e-4,0,1.585,0,0.125,0.0048,-1,0.0117
0.0648,0,0.0073,1.21948474,5e-4,0.0367,0,4e-4,0,-1,0.0275,-1,0.0022,-1,1.0418,-1,0.0911,0.0045,0.0077,0.0071
0.0217,0.001,0.0053,0.19672609,0,0.0107,5e-4,6e-4,0.0039,0.0232,0.0308,0,1e-4,0.0079,0.2238,-1,0.0258,0.003,7e-4,0.0064
0.0336,0,0.0084,-1,0,0.0139,8e-4,2e-4,8e-4,0.0415,0.0461,0,0.0011,-1,0.4269,0,0.0488,0.002,5e-4,0.008
-1,0.0017,0,0.47874028,0.0037,0.0306,0.0028,0,0.0046,0.0531,0.0499,0,0,0.0161,2.5547,0,0.0647,0.0039,9e-4,0.0123
0.0885,0.0012,0.0183,0.49580937,0,0.0753,0.0016,6e-4,0.0134,0.0925,0.0247,0.0033,0.0012,0.0034,0.2057,0,0.1391,0.0063,9e-4,0.0086
0.0833,0,0,0.77591288,-1,0.048,0.001,0,0.0014,0.0723,0.0234,0,7e-4,0.0046,0.2254,0,0.1265,-1,7e-4,0.0049
0.0639,2e-4,0.0039,0.42104861,2e-4,0.0248,4e-4,7e-4,-1,0.0515,0.0216,0,2e-4,0.0017,0.4998,0,0.0833,0.0028,0.0014,0.0062
0.0889,0,0.0042,-1,0,0.0335,0.0012,0,0.0042,0.059,0.0366,0,0.0011,0.0017,2.7467,-1,0.0888,0.003,0.0028,0.0059
0.0838,0,0,0.45034583,0.0016,0.0323,0.0043,2e-4,0.0093,0.0524,0.049,0.0015,0.0037,0.0054,2.5367,5e-4,0.1048,0.0043,0.0023,0.0133
0.0339,0,-1,0.39692319,0,0.0227,0.001,2e-4,0.0063,-1,0.0243,0,0.0028,0.0027,0.9329,0,0.0246,0.0025,0.0026,0.0046
0.0287,0.0013,0.0125,-1,0.0016,0.0269,-1,5e-4,0.0045,0.0474,0.0167,0,0.0015,-1,1.3895,-1,0.0372,0.0025,0.0036,0.0112
0.0259,0.001,0.0044,0.82978409,0,0.0156,1e-4,3e-4,0.0043,0.0437,0.014,2e-4,0.0024,0.0033,0.6282,0,0.0264,0.0015,0.0014,0.0085
0.0309,-1,0.0045,0.32381951,-1,0.0437,6e-4,0.0013,-1,0.0522,0.0121,-1,3e-4,1e-4,0.2292,0,0.0595,0.0024,0,0.0057
0.0457,-1,-1,0.55242754,2e-4,0.0421,0.0012,9e-4,0.0057,0.1298,0.0177,2e-4,8e-4,0.0064,0.4619,0,0.064,0.0038,0.001,0.0064
0.0358,-1,5e-4,0.60476957,0,0.0164,8e-4,4e-4,0,0.0351,0.0141,0,0.0019,0.0076,0.5704,0,0.0419,6e-4,0.002,0.0037
0.0795,-1,0.0074,1.56465833,0.0036,0.0659,0.0084,0.001,0.0084,0.1969,0.0419,0.0033,0.0056,0.01,1.9283,0,-1,0.0072,-1,0.0232
0.0444,0,0.017,0.67033712,7e-4,0.0191,-1,8e-4,9e-4,0.0383,0.0319,0,1e-4,0.01,2.2008,0,0.0362,0.0043,0.0027,0.0072
0.0704,0,0.0161,1.01887118,6e-4,0.0364,0.0022,4e-4,0.0031,0.0984,-1,1e-4,0.0024,0.0062,-1,0,0.1147,0.0045,0.0027,0.0092
0.0895,4e-4,0.0063,1.02355507,0.0047,0.0363,0.0041,3e-4,0.0042,0.0636,-1,0,0.0025,0.0016,3.8561,0.0015,0.0863,0.0036,0.0038,0.0131
0.0567,7e-4,0,0.80827652,7e-4,0.0245,-1,0,0.0011,0.0414,0.0301,0,7e-4,0.0094,1.9211,0,-1,-1,-1,0.0068
0.0399,0,6e-4,0.39005688,2e-4,0.027,-1,5e-4,0.0047,0.0406,0.0185,0,9e-4,0.003,0.5591,0,0.0465,0.002,0,0.0042
0.0463,0.0017,0.0081,0.26974549,1e-4,0.0254,9e-4,6e-4,0,0.0476,0.0346,-1,0.0011,0.009,0.3931,-1,0.0606,-1,7e-4,0.0087
0.0121,-1,0,0.2811808,0.0013,0.0129,0.0254,5e-4,0.0067,0.054,0.015,0,0.0028,0.006,0.2273,0,-1,0.0011,0.0055,0.0045
0.0346,0.0014,0.0165,0.43771739,0.0018,0.035,0.0025,0,0.0043,0.089,0.0196,0,8e-4,0.0074,-1,0,0.0682,0.0043,0.0012,0.0059
-1,0,0.008,0.98126667,0,0.0337,0.0011,0,0.0021,-1,0.0229,3e-4,0.0011,-1,1.034,0,-1,0.0048,0.0042,0.0061
0.0426,0,0.0148,0.97789965,4e-4,0.0371,0.0021,8e-4,0,0.0762,-1,0,6e-4,0.0026,0.8448,-1,0.0639,0.0046,0.0026,0.0097
